Monitoring Stations,Month,Year,pH (units),Ammonia (mg/L),Nitrate (mg/L),Inorganic Phosphate (mg/L),BOD (mg/l),Dissolved Oxygen (mg/l),Total coliforms (MPN/100ml),Phytoplankton (cells/ml),Wind,Condition,Day,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,Date
Stn. IV (Central Bay),2,2022,8.2,0.265,0.527,0.21,2.0,7.4,18.0,405663.0,6.0,2.0,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn V (Northern West Bay),2,2022,8.5,0.289,0.351,0.173,2.0,8.0,19.0,446145.0,6.0,2.0,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn VIII (South Bay),2,2022,8.4,0.211,0.431,0.069,2.0,7.7,19.0,393600.0,6.0,2.0,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XIII (Taytay),2,2022,8.6,0.225,0.351,0.14,3.0,7.4,37.0,845748.0,6.0,2.0,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XV (San Pedro),2,2022,8.3,0.207,0.44,0.1,2.0,7.6,19.0,422556.0,6.0,2.0,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn.XVI (Sta Rosa),2,2022,8.3,0.199,0.636,0.14,3.0,7.8,19.0,589913.0,6.0,2.0,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XVII (Sanctuary),2,2022,8.3,0.196,0.48,0.17,2.0,7.6,20.0,425200.0,6.0,2.0,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XVIII (Pagsanjan),2,2022,8.2,0.168,0.379,0.1,3.0,7.4,68.0,586410.0,6.0,2.0,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XIX (Muntinlupa),2,2022,8.1,0.171,0.512,0.16,2.0,7.5,19.0,582482.0,6.0,2.0,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XX (GEMS),2,2022,8.1,0.117,0.517,0.16,2.0,7.2,330.0,515641.0,6.0,2.0,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XXI (Cardona),2,2022,8.2,0.206,0.661,0.13,1.0,7.6,18.0,309276.0,6.0,2.0,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XXII (Jala-jala),2,2022,8.2,0.192,0.341,0.13,1.0,7.6,19.0,367977.0,6.0,2.0,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XXIII (Lumban),2,2022,8.1,0.209,0.005,0.05,3.0,7.8,39.0,987855.0,6.0,2.0,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn. I (Central West Bay),3,2022,7.9,0.07,0.02,0.14,3.0,6.8,35.0,6304.0,6.0,1.0,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn II (East Bay),3,2022,8.2,0.02,0.03,0.1,3.0,7.6,76.0,6482.0,6.0,1.0,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn. IV (Central Bay),3,2022,8.0,0.04,0.01,0.14,2.0,7.0,28.0,8220.0,6.0,1.0,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn V (Northern West Bay),3,2022,8.3,0.02,0.005,0.17,3.0,7.6,18.0,32976.0,6.0,1.0,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn VIII (South Bay),3,2022,8.2,0.01,0.005,0.1,2.0,7.6,18.0,14008.0,6.0,1.0,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn XIII (Taytay),3,2022,8.2,0.02,0.02,0.16,4.0,8.9,43.0,202722.0,6.0,1.0,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn XV (San Pedro),3,2022,8.0,0.005,0.005,0.16,3.0,7.2,30.0,27939.0,6.0,1.0,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn.XVI (Sta Rosa),3,2022,8.1,0.01,0.005,0.13,3.0,7.3,18.0,55260.0,6.0,1.0,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn XVII (Sanctuary),3,2022,8.2,0.23,0.005,0.13,2.0,7.3,19.0,1088.0,6.0,1.0,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn XVIII (Pagsanjan),3,2022,8.1,0.005,0.005,0.05,2.0,7.6,19.0,26123.0,6.0,1.0,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn XIX (Muntinlupa),3,2022,8.1,0.01,0.12,0.2,3.0,7.5,20.0,35462.0,6.0,1.0,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn XX (GEMS),3,2022,7.9,0.04,0.005,0.14,2.0,6.6,320.0,2067.0,6.0,1.0,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn XXI (Cardona),3,2022,7.0,0.01,0.005,0.14,2.0,7.2,28.0,4247.0,6.0,1.0,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn XXII (Jala-jala),3,2022,6.8,0.005,0.005,0.1,2.0,7.7,19.0,16662.0,6.0,1.0,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn XXIII (Lumban),3,2022,7.5,0.06,0.15,0.05,3.0,7.3,39.0,1107.0,6.0,1.0,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn. I (Central West Bay),4,2022,8.2,0.03,0.02,0.18,3.0,7.3,28.0,12276.0,4.0,1.0,4,650.0,29.08333333333333,21.0,62.5,10.416666666666666,0.0,1009.44875,0.0,2022-04-04
Stn II (East Bay),4,2022,8.1,0.02,0.04,0.11,3.0,7.8,47.0,6292.0,4.0,1.0,4,650.0,29.08333333333333,21.0,62.5,10.416666666666666,0.0,1009.44875,0.0,2022-04-04
Stn. IV (Central Bay),4,2022,8.3,0.02,0.05,0.15,2.0,7.3,24.0,15256.0,4.0,1.0,4,650.0,29.08333333333333,21.0,62.5,10.416666666666666,0.0,1009.44875,0.0,2022-04-04
Stn V (Northern West Bay),4,2022,8.7,0.01,0.04,0.21,5.0,8.1,24.0,58276.0,4.0,1.0,4,650.0,29.08333333333333,21.0,62.5,10.416666666666666,0.0,1009.44875,0.0,2022-04-04
Stn VIII (South Bay),4,2022,8.1,0.03,0.01,0.14,3.0,7.7,18.0,15787.0,4.0,1.0,4,650.0,29.08333333333333,21.0,62.5,10.416666666666666,0.0,1009.44875,0.0,2022-04-04
Stn XIII (Taytay),4,2022,8.7,0.01,0.05,0.22,4.0,8.1,33.0,81454.0,4.0,1.0,4,650.0,29.08333333333333,21.0,62.5,10.416666666666666,0.0,1009.44875,0.0,2022-04-04
Stn XV (San Pedro),4,2022,8.3,0.01,0.02,0.14,2.0,7.4,26.0,7841.0,4.0,1.0,4,650.0,29.08333333333333,21.0,62.5,10.416666666666666,0.0,1009.44875,0.0,2022-04-04
Stn.XVI (Sta Rosa),4,2022,8.3,0.01,0.01,0.12,2.0,7.6,18.0,16325.0,4.0,1.0,4,650.0,29.08333333333333,21.0,62.5,10.416666666666666,0.0,1009.44875,0.0,2022-04-04
Stn XVII (Sanctuary),4,2022,8.4,0.01,0.02,0.15,2.0,7.2,19.0,30265.0,4.0,1.0,4,650.0,29.08333333333333,21.0,62.5,10.416666666666666,0.0,1009.44875,0.0,2022-04-04
Stn XVIII (Pagsanjan),4,2022,8.2,0.01,0.01,0.09,3.0,8.1,19.0,18259.0,4.0,1.0,4,650.0,29.08333333333333,21.0,62.5,10.416666666666666,0.0,1009.44875,0.0,2022-04-04
Stn XIX (Muntinlupa),4,2022,8.4,0.01,0.01,0.2,3.0,7.0,25.0,147757.0,4.0,1.0,4,650.0,29.08333333333333,21.0,62.5,10.416666666666666,0.0,1009.44875,0.0,2022-04-04
Stn XX (GEMS),4,2022,8.2,0.01,0.07,0.14,3.0,7.0,168.0,6866.0,4.0,1.0,4,650.0,29.08333333333333,21.0,62.5,10.416666666666666,0.0,1009.44875,0.0,2022-04-04
Stn XXI (Cardona),4,2022,8.5,0.01,0.01,0.18,2.0,7.2,24.0,10902.0,4.0,1.0,4,650.0,29.08333333333333,21.0,62.5,10.416666666666666,0.0,1009.44875,0.0,2022-04-04
Stn XXII (Jala-jala),4,2022,8.3,0.01,0.01,0.13,3.0,7.2,19.0,12258.0,4.0,1.0,4,650.0,29.08333333333333,21.0,62.5,10.416666666666666,0.0,1009.44875,0.0,2022-04-04
Stn XXIII (Lumban),4,2022,7.8,0.04,0.01,0.13680094106266744,4.0,8.0,245.0,15170.0,4.0,1.0,4,650.0,29.08333333333333,21.0,62.5,10.416666666666666,0.0,1009.44875,0.0,2022-04-04
Stn. I (Central West Bay),5,2022,8.2,0.01,0.03,0.14,2.0,6.8,28.0,15618.0,6.0,1.0,4,650.0,30.875,22.375,61.333333333333336,10.791666666666666,0.0,1006.3320833333332,0.0,2022-05-04
Stn II (East Bay),5,2022,8.2,0.02,0.03,0.12,2.0,7.3,47.0,20074.0,6.0,1.0,4,650.0,30.875,22.375,61.333333333333336,10.791666666666666,0.0,1006.3320833333332,0.0,2022-05-04
Stn. IV (Central Bay),5,2022,8.4,0.01,0.01,0.16,2.0,7.8,52.0,20060.0,6.0,1.0,4,650.0,30.875,22.375,61.333333333333336,10.791666666666666,0.0,1006.3320833333332,0.0,2022-05-04
Stn V (Northern West Bay),5,2022,8.3,0.01,0.01,0.16,2.0,7.2,24.0,14385.0,6.0,1.0,4,650.0,30.875,22.375,61.333333333333336,10.791666666666666,0.0,1006.3320833333332,0.0,2022-05-04
Stn VIII (South Bay),5,2022,8.2,0.02,0.02,0.13,2.0,7.5,33.0,23396.0,6.0,1.0,4,650.0,30.875,22.375,61.333333333333336,10.791666666666666,0.0,1006.3320833333332,0.0,2022-05-04
Stn XIII (Taytay),5,2022,8.4,0.01,0.02,0.18,3.0,7.4,32.0,19546.0,6.0,1.0,4,650.0,30.875,22.375,61.333333333333336,10.791666666666666,0.0,1006.3320833333332,0.0,2022-05-04
Stn XV (San Pedro),5,2022,8.1,0.01,0.01,0.13,4.0,6.8,34.0,18430.0,6.0,1.0,4,650.0,30.875,22.375,61.333333333333336,10.791666666666666,0.0,1006.3320833333332,0.0,2022-05-04
Stn.XVI (Sta Rosa),5,2022,8.1,0.01,0.07,0.13,3.0,6.6,29.0,3958.0,6.0,1.0,4,650.0,30.875,22.375,61.333333333333336,10.791666666666666,0.0,1006.3320833333332,0.0,2022-05-04
Stn XVII (Sanctuary),5,2022,8.5,0.01,0.01,0.15,3.0,7.9,34.0,32685.0,6.0,1.0,4,650.0,30.875,22.375,61.333333333333336,10.791666666666666,0.0,1006.3320833333332,0.0,2022-05-04
Stn XVIII (Pagsanjan),5,2022,8.5,0.01,0.01,0.1473787248850883,5.0,8.2,28.0,58805.0,6.0,1.0,4,650.0,30.875,22.375,61.333333333333336,10.791666666666666,0.0,1006.3320833333332,0.0,2022-05-04
Stn XIX (Muntinlupa),5,2022,8.4,0.01,0.07,0.21,4.0,7.4,24.0,15264.0,6.0,1.0,4,650.0,30.875,22.375,61.333333333333336,10.791666666666666,0.0,1006.3320833333332,0.0,2022-05-04
Stn XX (GEMS),5,2022,8.2,0.01,0.02,0.13,3.0,6.7,145.0,25972.0,6.0,1.0,4,650.0,30.875,22.375,61.333333333333336,10.791666666666666,0.0,1006.3320833333332,0.0,2022-05-04
Stn XXI (Cardona),5,2022,8.5,0.01,0.02,0.16,4.0,8.0,33.0,52273.0,6.0,1.0,4,650.0,30.875,22.375,61.333333333333336,10.791666666666666,0.0,1006.3320833333332,0.0,2022-05-04
Stn XXII (Jala-jala),5,2022,8.2,0.02,0.01,0.13,3.0,7.2,43.0,20596.0,6.0,1.0,4,650.0,30.875,22.375,61.333333333333336,10.791666666666666,0.0,1006.3320833333332,0.0,2022-05-04
Stn XXIII (Lumban),5,2022,7.7,0.03,0.02,0.06,4.0,7.8,465.0,33.0,6.0,1.0,4,650.0,30.875,22.375,61.333333333333336,10.791666666666666,0.0,1006.3320833333332,0.0,2022-05-04
Stn. I (Central West Bay),6,2022,9.0,0.02,0.01,0.3,4.0,7.0,18.0,127298.0,17.0,1.0,6,650.0,28.666666666666668,23.95833333333333,72.04166666666667,10.0,0.0,1004.5054166666667,0.0,2022-06-06
Stn II (East Bay),6,2022,9.0,0.02,0.01,0.1,4.0,6.4,47.0,89352.0,17.0,1.0,6,650.0,28.666666666666668,23.95833333333333,72.04166666666667,10.0,0.0,1004.5054166666667,0.0,2022-06-06
Stn. IV (Central Bay),6,2022,9.1,0.01,0.01,0.25,4.0,8.6,39.0,50681.0,17.0,1.0,6,650.0,28.666666666666668,23.95833333333333,72.04166666666667,10.0,0.0,1004.5054166666667,0.0,2022-06-06
Stn V (Northern West Bay),6,2022,9.0,0.03,0.01,0.4,5.0,9.0,24.0,103372.0,17.0,1.0,6,650.0,28.666666666666668,23.95833333333333,72.04166666666667,10.0,0.0,1004.5054166666667,0.0,2022-06-06
Stn VIII (South Bay),6,2022,8.8,0.01,0.22,0.2,5.0,7.9,33.0,26363.0,17.0,1.0,6,650.0,28.666666666666668,23.95833333333333,72.04166666666667,10.0,0.0,1004.5054166666667,0.0,2022-06-06
Stn XIII (Taytay),6,2022,9.0,0.02,0.01,0.44,5.0,8.5,19.0,234565.0,17.0,1.0,6,650.0,28.666666666666668,23.95833333333333,72.04166666666667,10.0,0.0,1004.5054166666667,0.0,2022-06-06
Stn XV (San Pedro),6,2022,8.9,0.01,0.01,0.17,4.0,7.8,26.0,50241.0,17.0,1.0,6,650.0,28.666666666666668,23.95833333333333,72.04166666666667,10.0,0.0,1004.5054166666667,0.0,2022-06-06
Stn.XVI (Sta Rosa),6,2022,8.9,0.01,0.01,0.2,4.0,7.2,29.0,19487.0,17.0,1.0,6,650.0,28.666666666666668,23.95833333333333,72.04166666666667,10.0,0.0,1004.5054166666667,0.0,2022-06-06
Stn XVII (Sanctuary),6,2022,9.1,0.01,0.01,0.26,5.0,9.6,34.0,51386.0,17.0,1.0,6,650.0,28.666666666666668,23.95833333333333,72.04166666666667,10.0,0.0,1004.5054166666667,0.0,2022-06-06
Stn XVIII (Pagsanjan),6,2022,9.2,0.02,0.01,0.14647742788960483,5.0,8.7,28.0,24665.0,17.0,1.0,6,650.0,28.666666666666668,23.95833333333333,72.04166666666667,10.0,0.0,1004.5054166666667,0.0,2022-06-06
Stn XIX (Muntinlupa),6,2022,9.0,0.01,0.01,0.22,3.0,7.9,23.0,172075.0,17.0,1.0,6,650.0,28.666666666666668,23.95833333333333,72.04166666666667,10.0,0.0,1004.5054166666667,0.0,2022-06-06
Stn XX (GEMS),6,2022,9.0,0.01,0.01,0.29,5.0,6.0,88.0,24532.0,17.0,1.0,6,650.0,28.666666666666668,23.95833333333333,72.04166666666667,10.0,0.0,1004.5054166666667,0.0,2022-06-06
Stn XXI (Cardona),6,2022,9.4,0.02,0.01,0.24,6.0,9.3,24.0,123065.0,17.0,1.0,6,650.0,28.666666666666668,23.95833333333333,72.04166666666667,10.0,0.0,1004.5054166666667,0.0,2022-06-06
Stn XXII (Jala-jala),6,2022,8.8,0.03,0.01,0.21,4.0,7.4,41.0,26992.0,17.0,1.0,6,650.0,28.666666666666668,23.95833333333333,72.04166666666667,10.0,0.0,1004.5054166666667,0.0,2022-06-06
Stn XXIII (Lumban),6,2022,8.5,0.03,0.04,0.14807857781064612,5.0,8.4,285.0,45872.0,17.0,1.0,6,650.0,28.666666666666668,23.95833333333333,72.04166666666667,10.0,0.0,1004.5054166666667,0.0,2022-06-06
Stn. I (Central West Bay),7,2022,9.4,0.09,0.005,0.28,5.0,8.8,19.0,122370.0,11.0,2.0,1,650.0,28.541666666666668,24.45833333333333,79.25,12.333333333333334,0.0,1004.3825,0.0,2022-07-01
Stn II (East Bay),7,2022,9.3,0.13,0.005,0.13,5.0,10.4,47.0,71826.0,11.0,2.0,1,650.0,28.541666666666668,24.45833333333333,79.25,12.333333333333334,0.0,1004.3825,0.0,2022-07-01
Stn. IV (Central Bay),7,2022,9.4,0.04,0.005,0.33,6.0,10.6,64.0,119153.0,11.0,2.0,1,650.0,28.541666666666668,24.45833333333333,79.25,12.333333333333334,0.0,1004.3825,0.0,2022-07-01
Stn V (Northern West Bay),7,2022,9.3,0.08,0.005,0.42,5.0,8.0,24.0,94197.0,11.0,2.0,1,650.0,28.541666666666668,24.45833333333333,79.25,12.333333333333334,0.0,1004.3825,0.0,2022-07-01
Stn VIII (South Bay),7,2022,9.2,0.5,0.005,0.28,5.0,7.6,33.0,188472.0,11.0,2.0,1,650.0,28.541666666666668,24.45833333333333,79.25,12.333333333333334,0.0,1004.3825,0.0,2022-07-01
Stn XIII (Taytay),7,2022,9.2,0.03,0.005,0.46,8.0,7.1,24.0,70131.0,11.0,2.0,1,650.0,28.541666666666668,24.45833333333333,79.25,12.333333333333334,0.0,1004.3825,0.0,2022-07-01
Stn XV (San Pedro),7,2022,8.9,0.08,0.005,0.2,4.0,9.0,34.0,43336.0,11.0,2.0,1,650.0,28.541666666666668,24.45833333333333,79.25,12.333333333333334,0.0,1004.3825,0.0,2022-07-01
Stn.XVI (Sta Rosa),7,2022,8.3,0.11,0.005,0.21,4.0,7.6,88.0,30196.0,11.0,2.0,1,650.0,28.541666666666668,24.45833333333333,79.25,12.333333333333334,0.0,1004.3825,0.0,2022-07-01
Stn XVII (Sanctuary),7,2022,9.4,0.02,0.005,0.28,6.0,9.5,34.0,82653.0,11.0,2.0,1,650.0,28.541666666666668,24.45833333333333,79.25,12.333333333333334,0.0,1004.3825,0.0,2022-07-01
Stn XVIII (Pagsanjan),7,2022,9.2,0.02,0.005,0.02,5.0,10.6,29.0,30366.0,11.0,2.0,1,650.0,28.541666666666668,24.45833333333333,79.25,12.333333333333334,0.0,1004.3825,0.0,2022-07-01
Stn XIX (Muntinlupa),7,2022,8.8,0.02,0.005,0.29,4.0,8.5,18.0,103358.0,11.0,2.0,1,650.0,28.541666666666668,24.45833333333333,79.25,12.333333333333334,0.0,1004.3825,0.0,2022-07-01
Stn XX (GEMS),7,2022,9.1,0.06,0.005,0.39,5.0,7.1,125.0,142268.0,11.0,2.0,1,650.0,28.541666666666668,24.45833333333333,79.25,12.333333333333334,0.0,1004.3825,0.0,2022-07-01
Stn XXI (Cardona),7,2022,9.4,0.06,0.005,0.32,4.0,10.2,24.0,28740.0,11.0,2.0,1,650.0,28.541666666666668,24.45833333333333,79.25,12.333333333333334,0.0,1004.3825,0.0,2022-07-01
Stn XXII (Jala-jala),7,2022,9.3,0.02,0.005,0.29,5.0,9.4,41.0,109394.0,11.0,2.0,1,650.0,28.541666666666668,24.45833333333333,79.25,12.333333333333334,0.0,1004.3825,0.0,2022-07-01
Stn XXIII (Lumban),7,2022,8.5,0.04,0.005,0.03,4.0,10.2,56.0,13239.0,11.0,2.0,1,650.0,28.541666666666668,24.45833333333333,79.25,12.333333333333334,0.0,1004.3825,0.0,2022-07-01
Stn. I (Central West Bay),8,2022,7.9,0.16,0.05,0.73,4.0,5.6,44.0,119172.0,13.0,2.0,1,645.24,27.88,25.32,86.32,8.96,0.0,1005.6512,0.0,2022-08-01
Stn II (East Bay),8,2022,8.0,0.02,0.05,0.28,3.0,6.4,25.0,974561.0,13.0,2.0,1,645.24,27.88,25.32,86.32,8.96,0.0,1005.6512,0.0,2022-08-01
Stn. IV (Central Bay),8,2022,8.9,0.06,0.05,0.28,8.0,11.0,30.0,811156.0,13.0,2.0,1,645.24,27.88,25.32,86.32,8.96,0.0,1005.6512,0.0,2022-08-01
Stn V (Northern West Bay),8,2022,8.5,0.23,0.05,0.26,4.0,8.3,102.0,136895.0,13.0,2.0,1,645.24,27.88,25.32,86.32,8.96,0.0,1005.6512,0.0,2022-08-01
Stn VIII (South Bay),8,2022,8.8,0.02,0.1,0.22,3.0,8.1,29.0,36683.0,13.0,2.0,1,645.24,27.88,25.32,86.32,8.96,0.0,1005.6512,0.0,2022-08-01
Stn XIII (Taytay),8,2022,8.6,0.27,0.1,0.24,5.0,9.1,64.0,140191.0,13.0,2.0,1,645.24,27.88,25.32,86.32,8.96,0.0,1005.6512,0.0,2022-08-01
Stn XV (San Pedro),8,2022,8.2,0.38,0.1,0.28,3.0,5.4,147.0,10153.0,13.0,2.0,1,645.24,27.88,25.32,86.32,8.96,0.0,1005.6512,0.0,2022-08-01
Stn.XVI (Sta Rosa),8,2022,8.5,0.02,0.05,0.22,3.0,7.8,143.0,41201.0,13.0,2.0,1,645.24,27.88,25.32,86.32,8.96,0.0,1005.6512,0.0,2022-08-01
Stn XVII (Sanctuary),8,2022,8.7,0.02,0.05,0.24,3.0,8.2,19.0,50326.0,13.0,2.0,1,645.24,27.88,25.32,86.32,8.96,0.0,1005.6512,0.0,2022-08-01
Stn XVIII (Pagsanjan),8,2022,8.9,0.03,0.1,0.02,6.0,8.6,19.0,59437.0,13.0,2.0,1,645.24,27.88,25.32,86.32,8.96,0.0,1005.6512,0.0,2022-08-01
Stn XIX (Muntinlupa),8,2022,8.2,0.11,0.12,0.22,3.0,6.2,18.0,14725.0,13.0,2.0,1,645.24,27.88,25.32,86.32,8.96,0.0,1005.6512,0.0,2022-08-01
Stn XX (GEMS),8,2022,8.3,0.04,0.05,0.28,3.0,6.2,277.0,38503.0,13.0,2.0,1,645.24,27.88,25.32,86.32,8.96,0.0,1005.6512,0.0,2022-08-01
Stn XXI (Cardona),8,2022,8.6,0.03,0.05,0.31,4.0,9.1,24.0,102637.0,13.0,2.0,1,645.24,27.88,25.32,86.32,8.96,0.0,1005.6512,0.0,2022-08-01
Stn XXII (Jala-jala),8,2022,8.7,0.04,0.05,0.14,4.0,7.8,19.0,107716.0,13.0,2.0,1,645.24,27.88,25.32,86.32,8.96,0.0,1005.6512,0.0,2022-08-01
Stn XXIII (Lumban),8,2022,8.6,0.02,0.1,0.02,3.0,9.0,29.0,207001.0,13.0,2.0,1,645.24,27.88,25.32,86.32,8.96,0.0,1005.6512,0.0,2022-08-01
Stn. I (Central West Bay),9,2022,7.9,0.07,0.61,0.14,3.0,7.1,44.0,8613.0,13.0,2.0,5,650.0,28.58333333333333,25.375,83.08333333333333,11.083333333333334,0.0,1005.46125,0.0,2022-09-05
Stn II (East Bay),9,2022,8.0,0.07,0.1,0.05,2.0,8.2,39.0,37713.0,13.0,2.0,5,650.0,28.58333333333333,25.375,83.08333333333333,11.083333333333334,0.0,1005.46125,0.0,2022-09-05
Stn. IV (Central Bay),9,2022,7.8,0.01,0.37,0.15,2.0,6.9,40.0,22343.0,13.0,2.0,5,650.0,28.58333333333333,25.375,83.08333333333333,11.083333333333334,0.0,1005.46125,0.0,2022-09-05
Stn V (Northern West Bay),9,2022,8.6,0.03,0.12,0.18,2.0,10.1,166.0,11051.0,13.0,2.0,5,650.0,28.58333333333333,25.375,83.08333333333333,11.083333333333334,0.0,1005.46125,0.0,2022-09-05
Stn VIII (South Bay),9,2022,6.8,0.04,0.01,0.15,5.0,9.1,88.0,101799.0,13.0,2.0,5,650.0,28.58333333333333,25.375,83.08333333333333,11.083333333333334,0.0,1005.46125,0.0,2022-09-05
Stn XIII (Taytay),9,2022,8.1,0.29,0.05,0.2,4.0,6.9,125.0,7529.0,13.0,2.0,5,650.0,28.58333333333333,25.375,83.08333333333333,11.083333333333334,0.0,1005.46125,0.0,2022-09-05
Stn XV (San Pedro),9,2022,7.9,0.1,0.12,0.23,3.0,7.6,947.0,6804.0,13.0,2.0,5,650.0,28.58333333333333,25.375,83.08333333333333,11.083333333333334,0.0,1005.46125,0.0,2022-09-05
Stn.XVI (Sta Rosa),9,2022,8.0,0.03,0.05,0.15,3.0,7.7,595.0,5073.0,13.0,2.0,5,650.0,28.58333333333333,25.375,83.08333333333333,11.083333333333334,0.0,1005.46125,0.0,2022-09-05
Stn XVII (Sanctuary),9,2022,8.7,0.04,0.05,0.05,4.0,9.2,48.0,12802.0,13.0,2.0,5,650.0,28.58333333333333,25.375,83.08333333333333,11.083333333333334,0.0,1005.46125,0.0,2022-09-05
Stn XVIII (Pagsanjan),9,2022,8.3,0.06,0.05,0.12,3.0,9.4,37.0,44646.0,13.0,2.0,5,650.0,28.58333333333333,25.375,83.08333333333333,11.083333333333334,0.0,1005.46125,0.0,2022-09-05
Stn XIX (Muntinlupa),9,2022,8.5,0.07,0.05,0.18,3.0,7.8,18.0,19010.0,13.0,2.0,5,650.0,28.58333333333333,25.375,83.08333333333333,11.083333333333334,0.0,1005.46125,0.0,2022-09-05
Stn XX (GEMS),9,2022,7.7,0.02,0.61,0.15,2.0,5.9,882.0,1535.0,13.0,2.0,5,650.0,28.58333333333333,25.375,83.08333333333333,11.083333333333334,0.0,1005.46125,0.0,2022-09-05
Stn XXI (Cardona),9,2022,7.7,0.005,0.28,0.16,4.0,7.0,64.0,152925.0,13.0,2.0,5,650.0,28.58333333333333,25.375,83.08333333333333,11.083333333333334,0.0,1005.46125,0.0,2022-09-05
Stn XXII (Jala-jala),9,2022,8.8,0.03,0.05,0.14,3.0,8.9,24.0,30166.0,13.0,2.0,5,650.0,28.58333333333333,25.375,83.08333333333333,11.083333333333334,0.0,1005.46125,0.0,2022-09-05
Stn XXIII (Lumban),9,2022,8.0,0.06,0.017,0.13,3.0,8.6,87.0,24118.0,13.0,2.0,5,650.0,28.58333333333333,25.375,83.08333333333333,11.083333333333334,0.0,1005.46125,0.0,2022-09-05
Stn. I (Central West Bay),10,2022,7.5,0.03,1.0,0.13,2.0,5.8,282.0,535.0,13.0,1.0,10,650.0,29.58333333333333,22.75,67.125,11.208333333333334,0.0,1005.96,0.0,2022-10-10
Stn II (East Bay),10,2022,7.6,0.02,0.2,0.09,2.0,6.8,228.0,17324.0,13.0,1.0,10,650.0,29.58333333333333,22.75,67.125,11.208333333333334,0.0,1005.96,0.0,2022-10-10
Stn. IV (Central Bay),10,2022,7.7,0.005,0.58,0.15,2.0,6.3,86.0,126.0,13.0,1.0,10,650.0,29.58333333333333,22.75,67.125,11.208333333333334,0.0,1005.96,0.0,2022-10-10
